Megami Tensei Gaiden - Last Bible (Japan).gg	524288	2E4EC17B	AB54600E28D866558323381F74FE2749
Megami Tensei Gaiden - Last Bible S (Japan).gg	524288	4EC30806	AAB2B02C831252F6A2EB369DF39F7C73
Mick & Mack as the Global Gladiators (USA, Europe).gg	262144	D2B6021E	D3A436B1FB64FD6295A30CC12BA6BED9
Mickey Mouse Densetsu no Oukoku - Legend of Illusion (Japan).gg	524288	FE12A92F	64BED8E7A263B89144EB68BE73CEF76C
Mickey Mouse no Castle Illusion (Japan).sms	262144	9942B69B	290056BCB4303D3C53EA7B6AA2A268A7
Mickey Mouse no Mahou no Crystal (Japan).gg	524288	0117C3DF	7813B0846E5F9C3AB5AFAB1BCB9A1F8B
Mickey's Ultimate Challenge (USA).gg	262144	ECCF7A4F	66E41E9F596EEEC8127D12426F928791
Micro Machines (Europe).gg	262144	F7C524F6	C08B950E8AB836A737B07374F8235955
Micro Machines 2 - Turbo Tournament (Europe).gg	524288	DBE8895C	4ED897E5E2BD76CBE92CBBBD76AC8817
Mighty Morphin Power Rangers (USA, Europe).gg	524288	9289DFCC	7FCB774AA2B207CF16D2DDFE618351C0
Mighty Morphin Power Rangers - The Movie (USA, Europe).gg	524288	B47C19E5	F9ACD8F01CAA8D11150A53B37B435AA2
Moldorian - Hikari to Yami no Sister (Japan).gg	524288	4D5D15FB	95FB42E84A2B08ACCE481B0894EA3CEA
Monster Truck Wars (USA, Europe).gg	262144	453C5CEC	AA768D95B27CCB2A796379F7F01F1CE7
Monster World II - Dragon no Wana (Japan).gg	262144	EA89E0E7	8E6934C31498569302FF3119C2496043
