Best of the Best - Championship Karate (Europe) (Beta).sfc	1048576	20AA9B78	38229AE7A69A0C703EF381F698B75F2A	
Best of the Best - Championship Karate (Europe).sfc	1048576	D63831A5	06F38A041906426F5D6ECDFD31FE9454	
Best of the Best - Championship Karate (USA).sfc	1048576	7F6ED86E	3E1AFA72971094777D9733289C9043B6	
Big Ichigeki! Pachi-Slot Daikouryaku (Japan).sfc	524288	FB8ED6AA	06FE8E06962D2AF8999754E7DEB848D2	
Big Ichigeki! Pachi-Slot Daikouryaku 2 - Universal Collection (Japan).sfc	1572864	3AEE8812	DAB2A915E12C723974A66A24C5743553	
Big Sky Trooper (Europe).sfc	1048576	1B565BE7	B771F65306B12EF1ACF830953B9424D6	
Big Sky Trooper (USA) (Beta).sfc	1048576	7955EBFE	408162D58F7C6086B1FF979BBA51121A	
Big Sky Trooper (USA).sfc	1048576	25C69316	DA63BB63008DFE25C3E387C25D217D36	
Bijo to Yajuu (Japan).sfc	1048576	B319C546	A5B7310F99982A66A13968ED22811D1D	
Bike Daisuki! Hashiriya Tamashii (Japan).sfc	524288	B363FC99	9BC21069D1C9EBA86DAD2BA0E994E5A1	
Biker Mice from Mars (Europe).sfc	1048576	1A06DB31	125822F25AF8FA7CE219E9E6E503F144	
Biker Mice from Mars (USA).sfc	1048576	4E8B2ECB	A1F47D45A9E5F93B3F10057D1D0E1469	
Bill Laimbeer's Combat Basketball (USA).sfc	524288	468D8CDD	24879E6FB99D030FED75303234EBD958	
Bill Walsh College Football (USA).sfc	1048576	25391C9F	8EE34EA0392D7F637FE96D82E034270D	
Bing Bing! Bingo (Japan).sfc	1048576	CCD77B37	3EB6E19C0DDD27BD6E7D52B360770D92	
BioMetal (Europe).sfc	1048576	E901A947	43D393D1E6AEAE259509DFEA907DFB50	
BioMetal (Japan) (En).sfc	1048576	8BA3D382	FD4CC301D2B5853091A84F2C6354BB23	
BioMetal (USA).sfc	1048576	53D8410E	96B4E98C45B9B77B2641D7F81D77E890	
Bishin Densetsu Zoku (Japan).sfc	2097152	F02DCB37	590DD09EC3DA21EE9B7417FF4D70FB76	
Bishoujo Janshi Suchie-Pai (Japan) (Rev 1).sfc	2097152	80E66C55	EF9B2DD5575383C999C240E17B484561	
Bishoujo Janshi Suchie-Pai (Japan).sfc	2097152	11713982	D54E6670C2B1DB0016F4577AFDA8F5B9	
Bishoujo Senshi Sailor Moon (Japan).sfc	1572864	A56323C1	6C6E750E419D6C3DB27A708D240D32B1	
Bishoujo Senshi Sailor Moon - Another Story (Japan).sfc	3145728	02A442B8	5F776488E366B6D6B44F6E8A01D9953D	
Bishoujo Senshi Sailor Moon R (Japan).sfc	2097152	4AEE5ABB	39B1E06FAE0D6176C6EC4BB98F842EB7	
Bishoujo Senshi Sailor Moon S - Jougai Rantou! Shuyaku Soudatsusen (Japan).sfc	2621440	B0FD1854	BFAC50CDAE38C51DFF55D15EDEC85451	
